MDS1,MDS2,pval,annotation,tool,GCA_000167675,GCA_000170995,GCA_000171015,GCA_000513815,GCA_000988865,GCA_001050175,GCA_001481775,GCA_002022785,GCA_002838845,GCA_002894145,GCA_002894205,GCA_003012105,GCA_003025095,GCA_003025105,GCA_003025115,GCA_003025155,GCA_004303015,GCA_011066345,GCA_011799845,ICBG1054,ICBG1065,ICBG1075,ICBG1096,ICBG2046,ICBG2047,ICBG2048,ICBG2049,ICBG710,ICBG712,ICBG721,ICBG726,ICBG730,ICBG731,ICBG733,ICBG736,ICBG742,ICBG751,LGSR00000000,NIGB00000000,NIGC00000000,NIGD00000000,NQYQ00000000,NQYR00000000,NQYS00000000,SPDT00000000
-0.13057477834258274,-0.17033365386849625,0.6143856143856143,Q4WQ27,Virulence Genes,1,1,0,1,1,0,1,1,2,0,1,0,2,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,2
-0.19913032709110626,0.44747333771750725,0.055944055944055944,Q4WQJ0,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,2,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1
-0.2830735811802964,-0.16014743510926846,0.27172827172827174,Q4WU51,Virulence Genes,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1
-0.17883454876174917,-0.30333775241616134,0.2087912087912088,Q4WUA3,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
0.36414034651930993,-0.40811741407362717,0.014985014985014986,Q4WWN9,Virulence Genes,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1
-0.1885180121550624,0.043097345426882996,0.6803196803196803,Q4WX65,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0
-0.19167747649084188,0.08729701923537861,0.39760239760239763,Q4WXC5,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
-0.4616383367709624,0.2631461081904967,0.028971028971028972,Q4WXL8,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0,1,Q4WYU7,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.5642901553787608,-0.6977860160573084,0.003996003996003996,Q4X0J6,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.3444928603019806,0.33024802574782947,0.15984015984015984,Q4X132,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.2939020094817883,-0.18057915036294928,0.24075924075924077,Q4X146,Virulence Genes,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
0,-0,1,Q50I20,Virulence Genes,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
-0.42904214135221763,0.1414514854358457,0.08291708291708291,Q56J91,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.57771437136955,0.14753994089853292,0.006993006993006993,Q59JX6,Virulence Genes,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
0,-0,1,Q59KS4,Virulence Genes,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.35124011011769213,0.4116082209285353,0.022977022977022976,Q59KY8,Virulence Genes,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,5,6,6,6,7,6,7,6,7,6,5,5,6,7,7,7,7,7,8,7,7,6,6,7,6,6,6
0.3159082402766278,-0.17552893468552694,0.2077922077922078,Q59KZ0,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,-0,1,Q59L90,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.4931433593768362,0.27494481546962407,0.01998001998001998,Q59LF3,Virulence Genes,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,2,3,2,2,2,2,3,2,2,3,2,2
0,-0,1,Q59LS4,Virulence Genes,2,4,2,2,3,2,2,2,3,3,2,2,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.6496706698401561,-0.46037322580883533,9.99000999000999e-4,Q59M50,Virulence Genes,2,3,2,3,3,3,2,2,3,2,2,2,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2
-0.5642901553787608,-0.6977860160573084,0.003996003996003996,Q59MD2,Virulence Genes,3,3,4,3,2,3,4,1,3,1,2,4,2,4,2,2,1,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.33154107141195405,-0.0977906636031143,0.23076923076923078,Q59MV9,Virulence Genes,2,2,2,2,3,1,1,2,2,2,2,0,2,1,0,0,1,3,1,0,1,1,2,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,-0,1,Q59NG2,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.19167747649084188,0.08729701923537861,0.39760239760239763,Q59NL7,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
-0.3416619231518233,0.3771867822913398,0.029970029970029972,Q59NP5,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.3721486697040044,0.7613390333189697,0.002997002997002997,Q59NY2,Virulence Genes,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
0,-0,1,Q59PD2,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,-0,1,Q59QA6,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,-0,1,Q59QC5,Virulence Genes,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
-0.19877558287995928,-0.08552252139721662,0.6103896103896104,Q59QH2,Virulence Genes,1,1,2,1,1,1,2,1,1,1,2,2,1,2,1,1,2,1,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0
-0.5229655094911606,0.2705445433074926,0.005994005994005994,Q59RB8,Virulence Genes,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,3,3,2,2,2,2,2,3,2,3,3,2,2,2,2,3,2
-0.10022565177156188,0.21784133604187741,0.5174825174825175,Q59RG0,Virulence Genes,9,16,16,10,13,7,18,14,17,10,16,13,16,13,13,8,15,16,18,5,3,2,7,7,7,7,7,5,5,6,4,3,7,7,7,6,7,6,6,8,4,7,6,6,10
0.2058993390863779,-0.33096014086948017,0.1848151848151848,Q59RG1,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,2,0,1,3,2,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,0
0.4089643106942472,-0.15811477923559786,0.1108891108891109,Q59RQ6,Virulence Genes,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,2,2,2,2,3,3,1,2,2,3,2,3,2,2,2,2,3,3,3,3,2,2
0.10692513558172988,-0.3883887403219614,0.24175824175824176,Q59RR0,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,-0,1,Q59RW2,Virulence Genes,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.3253468798264818,-0.677382587538226,0.005994005994005994,Q59RW5,Virulence Genes,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0,1,Q59SD1,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,-0,1,Q59SI6,Virulence Genes,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
0.48997292337631604,-0.7879451337683587,9.99000999000999e-4,Q59TT3,Virulence Genes,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0.431109810263261,0.36611303190040595,0.030969030969030968,Q59UQ8,Virulence Genes,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2
0.2934538081833128,0.5268404152911236,0.011988011988011988,Q59VF3,Virulence Genes,8,13,10,9,13,6,9,12,12,11,9,8,12,9,7,5,7,12,7,9,9,9,10,8,10,9,10,10,7,6,8,8,9,10,9,9,9,8,9,9,9,9,9,8,7
0,-0,1,Q59VG6,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,-0,1,Q59VU9,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,-0,1,Q59W09,Virulence Genes,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,-0,1,Q59W43,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.3724335567624505,0.49786614571735904,0.003996003996003996,Q59WE5,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,3,3,3,3,3,3,2,2,2,3,1,2,3,2,3,3,2,2,2,2,2,2,2,0
0.050050929846878055,0.07847262097897441,0.932067932067932,Q59WH0,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,2,3,3,3,2,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1
0.468750818243809,-0.46050489401255046,0.00999000999000999,Q59WU2,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,-0,1,Q59X23,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.06204154507274425,-0.18027767952359094,0.5934065934065934,Q59X54,Virulence Genes,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,0,2,0,0,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2
-0.37703977459553467,-0.4956436770490328,0.003996003996003996,Q59X89,Virulence Genes,3,3,2,3,3,3,2,3,2,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,3,3,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2
0,-0,1,Q59XR0,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.16637208541726067,0.6274115996878797,0.006993006993006993,Q59XU5,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,3,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
0.4970935828499668,-0.3267783312410295,0.012987012987012988,Q59YF3,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,2,3,3,3,4,4,3,2,4,4,4,4,4,4,3,4,4,4,4,4,4,1
-0.05574614236891908,0.48333127769604134,0.03896103896103896,Q59YK6,Virulence Genes,2,3,3,2,3,2,2,2,3,2,3,3,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,2,1,1,1,3
-0.4157520069307929,0.2620959207074082,0.05094905094905095,Q59Z23,Virulence Genes,0,2,1,0,2,0,0,1,1,1,0,1,1,0,0,0,1,2,0,1,1,1,1,2,2,0,2,1,1,1,0,1,1,0,2,0,0,0,0,0,1,0,0,0,1
0.3090510951225488,0.06629163489205404,0.24875124875124874,Q59Z39,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
0.4717674709208838,0.13592965204916918,0.061938061938061936,Q59Z94,Virulence Genes,2,3,2,2,2,2,2,3,2,2,4,3,3,3,4,2,4,3,3,2,2,2,2,1,2,2,2,2,1,1,3,2,2,2,2,3,2,3,4,3,2,3,1,3,2
0,-0,1,Q59ZB7,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
-0.3599225772440553,0.16019767344980426,0.17682317682317683,Q59ZI9,Virulence Genes,2,2,2,2,3,1,2,3,3,3,1,1,3,2,2,2,2,2,2,3,3,2,2,4,3,2,3,2,3,3,3,3,4,2,3,3,2,3,3,2,3,1,2,2,2
-0.6584619880925731,0.422745010449127,9.99000999000999e-4,Q59ZX1,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,-0,1,Q59ZX2,Virulence Genes,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
-0.6738822012755862,0.22279436776734704,9.99000999000999e-4,Q59ZY7,Virulence Genes,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,2,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0.17227895219016207,-0.446693713893557,0.11588411588411589,Q5A0E5,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
-0.10692513558172988,0.38838874032196136,0.24175824175824176,Q5A0W8,Virulence Genes,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.23993971021282337,0.4043157860685715,0.055944055944055944,Q5A415,Virulence Genes,5,5,4,5,5,5,3,5,5,5,4,4,5,4,5,5,6,5,6,5,5,5,4,6,5,6,5,4,5,5,5,5,5,4,5,6,4,5,5,5,5,5,5,5,5
0.44673052702999033,-0.1312293543247655,0.06793206793206794,Q5A432,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,2,2,1,0
-0.39790280861833044,0.5109455532610471,0.003996003996003996,Q5A4F3,Virulence Genes,5,11,9,5,5,3,7,6,10,3,2,4,11,10,7,5,3,7,4,4,4,4,2,7,7,6,5,5,4,2,4,3,5,2,4,4,3,0,3,4,2,4,4,3,3
-0.35613849599331415,-0.12418189275834064,0.1928071928071928,Q5A4X5,Virulence Genes,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,1,1
-0.5834842267141479,0.39698486804832867,9.99000999000999e-4,Q5A506,Virulence Genes,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,3,2,3,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2
0.5013130755446958,0.11716855588436034,0.029970029970029972,Q5A5C0,Virulence Genes,1,1,0,1,1,1,0,0,0,1,0,2,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,1,1,1,0,1,1,0
0,-0,1,Q5A5C1,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.45384620729127284,-0.09402360928283023,0.057942057942057944,Q5A661,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
0.04665297736185696,-0.2689346345931957,0.4205794205794206,Q5A6P9,Virulence Genes,1,2,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.3309210163720457,-0.19396387865045023,0.18581418581418582,Q5A747,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0
0.10692513558172988,-0.3883887403219614,0.24175824175824176,Q5A755,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.6541402104205609,0.4545331156107999,9.99000999000999e-4,Q5A762,Virulence Genes,9,18,11,9,17,7,11,15,19,15,10,18,18,12,9,9,14,13,19,2,4,3,3,7,7,6,7,2,6,5,2,3,3,3,3,3,3,3,3,4,4,4,4,3,13
-0.1892573020139314,-0.1118769589556382,0.5314685314685315,Q5A7S7,Virulence Genes,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3
0,-0,1,Q5A839,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
-0.5642901553787608,-0.6977860160573084,0.003996003996003996,Q5A8L5,Virulence Genes,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03732299613171719,0.08418136431579439,0.8031968031968032,Q5A8N2,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.17227895219016212,0.44669371389355716,0.11588411588411589,Q5A8Y9,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.10692513558172988,0.38838874032196136,0.24175824175824176,Q5AAG6,Virulence Genes,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.025589491856162896,0.4655959320286473,0.08891108891108891,Q5AB06,Virulence Genes,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,2,3,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0.0964301642143376,0.23996817207263166,0.46653346653346656,Q5AB91,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.10890349364637975,-0.036307057578065446,0.7772227772227772,Q5ABB1,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
-0.08467845114909286,-0.22918233187354092,0.5294705294705294,Q5ABD7,Virulence Genes,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,3,2,3,2,2,2,1,2,1,2,1,2,2,2,2,1,2,1,2,2,1,1,1,2,2,1,2,2,2
0.5943114130352417,-0.015794810824225486,0.013986013986013986,Q5ABU7,Virulence Genes,7,10,15,7,12,6,14,9,14,8,11,10,15,11,5,7,4,14,3,3,3,3,2,2,1,2,1,3,1,1,3,2,3,3,3,2,3,3,3,2,2,2,2,3,4
0.6884634641521775,0.17099616502653883,0.001998001998001998,Q5ACU9,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
-0.483024728527912,0.24526530973433808,0.027972027972027972,Q5AD07,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0,1,Q5ADM9,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,-0,1,Q5ADP3,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.30343028865273075,0.5393455590685622,0.002997002997002997,Q5ADS0,Virulence Genes,4,4,4,4,2,4,3,5,5,3,3,3,5,4,3,4,1,2,0,0,0,0,1,1,2,2,2,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1
0.1798736675196924,-0.025263509409727096,0.7222777222777222,Q5AEK8,Virulence Genes,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2
0,-0,1,Q5AEW4,Virulence Genes,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,-0,1,Q5AFE4,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,-0,1,Q5AFI8,Virulence Genes,4,5,4,4,4,4,4,4,6,6,4,5,6,4,4,4,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4
-0.06396899068030076,0.08707567362506745,0.8811188811188811,Q5AG40,Virulence Genes,4,4,3,4,4,4,3,5,5,5,3,4,5,2,4,3,3,4,4,3,3,2,3,3,2,3,3,3,3,2,2,2,3,3,2,2,3,1,2,3,3,3,3,2,3
-0.5642901553787608,-0.6977860160573084,0.003996003996003996,Q5AG61,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.6750224175206213,0.3605685110945583,9.99000999000999e-4,Q5AG71,Virulence Genes,5,6,7,5,5,5,5,5,5,5,6,5,4,6,6,5,6,5,5,6,4,4,5,7,7,7,7,4,7,6,5,5,5,5,6,6,6,6,5,4,5,4,4,5,6
0,-0,1,Q5AGE4,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,-0,1,Q5AGE7,Virulence Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0.2651321428054922,0.056981420177612485,0.44255744255744256,Q5AHA0,Virulence Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,2
