Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
RFU77366.1	N	N	GT0	N	1
RFU78339.1	N	N	GH20	N	1
RFU78402.1	N	N	GT2	N	1
RFU78580.1	N	N	GT1	N	1
RFU78850.1	N	N	GT31	N	1
RFU78990.1	N	N	GH78+GH79	N	1
RFU79421.1	N	N	GH27	N	1
RFU79597.1	N	N	GT22	N	1
RFU79902.1	N	N	CBM48	N	1
RFU80045.1	N	N	GH27	N	1
RFU80457.1	N	N	GH133+GH13_25	N	1
RFU80504.1	N	N	GT2	N	1
RFU80872.1	N	N	GT31	N	1
RFU81205.1	N	N	GH28	N	1
RFU81493.1	N	N	GH27	N	1
RFU81946.1	N	N	GH78	N	1
