Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
PKK54531.1	GH13_8(236-529)	GH13+CBM48	CBM48	N	3
PKK54553.1	GT20(158-615)	GT20	GT20	N	3
PKK54594.1	CE10(74-408)	N	N	N	1
PKK54615.1	CE10(106-267)	N	N	N	1
PKK54741.1	CE10(61-343)	N	N	N	1
PKK54775.1	AA2(128-229)	AA2	N	N	2
PKK54829.1	CE5(32-237)	CE5	CBM1	N	3
PKK54856.1	GH16(32-289)	GH16	GH16	N	3
PKK54925.1	GH18(542-869)	GH18+CBM18+CBM50	CBM18	N	3
PKK54936.1	GH30_3(66-486)	GH30	GH30_3	N	3
PKK54957.1	GH88(106-481)	GH88	GH88	N	3
PKK54961.1	GH43_13(22-186)	N	GH43_13	N	2
PKK54972.1	AA7(126-299)	N	N	N	1
PKK54974.1	AA3_2(3-545)	N	AA3_2	N	2
PKK54979.1	CE16(30-340)	N	N	N	1
PKK54983.1	GT90(683-963)	GT90	GT90	N	3
PKK55016.1	GH12(88-234)	GH12	GH12	N	3
PKK55037.1	GH16(12-202)	N	N	N	1
PKK55041.1	GH39(135-299)	GH39	GH39	N	3
PKK55084.1	GH28(56-377)	GH28	GH28	N	3
PKK55085.1	GH11(57-225)	GH11	GH11	N	3
PKK55100.1	GH3(111-322)	GH3	GH3	N	3
PKK55132.1	GH31(362-810)	GH31	GH31	N	3
PKK55136.1	GH18(13-231)	GH18	GH18	N	3
PKK55165.1	GH92(257-758)	GH92	GH92	N	3
PKK55173.1	GH75(6-230)	GH75	N	N	2
PKK55195.1	GH3(69-291)	GH3	GH3	N	3
PKK55197.1	GH20(206-549)	GH20	GH20	N	3
PKK55201.1	AA3_3(8-613)	AA3	AA3_3	N	3
PKK55205.1	GH13_31(31-235)	GH13	GH13	N	3
PKK55207.1	CE4(141-270)	N	CBM18	N	2
PKK42933.1	N	GH0	GH0	N	2
PKK46630.1	N	GH17	GH17	N	2
PKK42077.1	N	GH17	GH17	N	2
PKK42099.1	N	GH17	GH17	N	2
PKK53274.1	N	GH27	GH27	N	2
PKK51267.1	N	GH36	GH36	N	2
PKK42526.1	N	GH39	GH39	N	2
PKK52290.1	N	GH39	GH39	N	2
PKK53426.1	N	AA1	AA1	N	2
PKK46342.1	N	AA5	N	N	1
PKK54072.1	N	AA8	N	N	1
PKK53143.1	N	AA8	N	N	1
PKK40905.1	N	AA8	N	N	1
PKK51763.1	N	AA8	N	N	1
PKK43761.1	N	AA8	N	N	1
PKK42955.1	N	AA11	N	N	1
PKK44621.1	N	GT0	GT0	N	2
PKK44478.1	N	GT31	GT31	N	2
PKK47196.1	N	GT31	GT31	N	2
PKK49875.1	N	GT31	GT31	N	2
PKK54749.1	N	GT31	GT31	N	2
PKK51335.1	N	GT31	GT31	N	2
PKK43121.1	N	GT31	GT31	N	2
PKK52245.1	N	GT32	GT32	N	2
PKK42185.1	N	GT32	GT32	N	2
PKK50987.1	N	GT41	GT41	N	2
PKK45005.1	N	GT87	N	N	1
PKK45567.1	N	CBM50	N	N	1
PKK40778.1	N	N	CBM18	N	1
PKK41658.1	N	N	AA1	N	1
PKK41731.1	N	N	GT31	N	1
PKK41855.1	N	N	GT2	N	1
PKK41914.1	N	N	GT47	N	1
PKK41919.1	N	N	GH13_25	N	1
PKK42427.1	N	N	CE1	N	1
PKK42621.1	N	N	GT30	N	1
PKK42691.1	N	N	AA1	N	1
PKK42706.1	N	N	GH18	N	1
PKK42838.1	N	N	GT31	N	1
PKK42985.1	N	N	CBM48	N	1
PKK43080.1	N	N	GH78	N	1
PKK43122.1	N	N	GT2	N	1
PKK43227.1	N	N	CBM48	N	1
PKK43325.1	N	N	GH43_29	N	1
PKK43542.1	N	N	GH37	N	1
PKK43615.1	N	N	GH6	N	1
PKK43657.1	N	N	GT95	N	1
PKK43717.1	N	N	GH18	N	1
PKK43848.1	N	N	CBM13	N	1
PKK44186.1	N	N	GH18	N	1
PKK44513.1	N	N	GH18	N	1
PKK44579.1	N	N	CBM48	N	1
PKK45297.1	N	N	GH131	N	1
PKK45407.1	N	N	GH27	N	1
PKK45433.1	N	N	GH27	N	1
PKK45871.1	N	N	GT2	N	1
PKK45902.1	N	N	CBM13	N	1
PKK46364.1	N	N	CE8	N	1
PKK46870.1	N	N	CBM50	N	1
PKK46993.1	N	N	GH19	N	1
PKK47055.1	N	N	CBM50	N	1
PKK47093.1	N	N	GH18	N	1
PKK47202.1	N	N	CBM50	N	1
PKK47219.1	N	N	CBM1	N	1
PKK47354.1	N	N	GT31	N	1
PKK47642.1	N	N	GT7	N	1
PKK47852.1	N	N	GT7	N	1
PKK47963.1	N	N	CBM50	N	1
PKK48030.1	N	N	GT95	N	1
PKK48072.1	N	N	CE4	N	1
PKK48090.1	N	N	GT13	N	1
PKK48425.1	N	N	GT29	N	1
PKK48480.1	N	N	CBM66	N	1
PKK48671.1	N	N	CBM48	N	1
PKK48714.1	N	N	GT22	N	1
PKK48828.1	N	N	CBM1	N	1
PKK48845.1	N	N	GT1	N	1
PKK48903.1	N	N	GH0	N	1
PKK48926.1	N	N	CE4	N	1
PKK48992.1	N	N	GH27	N	1
PKK49466.1	N	N	GT0	N	1
PKK49705.1	N	N	CBM1	N	1
PKK49851.1	N	N	AA1	N	1
PKK49878.1	N	N	GT31	N	1
PKK49959.1	N	N	CE8	N	1
PKK49991.1	N	N	GH43_21	N	1
PKK50214.1	N	N	CE1	N	1
PKK50357.1	N	N	CBM48	N	1
PKK50396.1	N	N	GH78	N	1
PKK50565.1	N	N	GT4	N	1
PKK50727.1	N	N	CBM20	N	1
PKK50833.1	N	N	GH3	N	1
PKK50911.1	N	N	CBM43	N	1
PKK51019.1	N	N	GH132	N	1
PKK51159.1	N	N	GH28	N	1
PKK51214.1	N	N	CBM48	N	1
PKK51278.1	N	N	GT4	N	1
PKK51281.1	N	N	GH18	N	1
PKK51385.1	N	N	GH28	N	1
PKK51389.1	N	N	CBM1	N	1
PKK51447.1	N	N	GH27	N	1
PKK51688.1	N	N	GH72	N	1
PKK52354.1	N	N	GT2	N	1
PKK52469.1	N	N	GT57	N	1
PKK52652.1	N	N	GH1	N	1
PKK52758.1	N	N	CBM50	N	1
PKK52822.1	N	N	GH93	N	1
PKK53302.1	N	N	GH71	N	1
PKK53312.1	N	N	CE4	N	1
PKK53415.1	N	N	GH6	N	1
PKK53513.1	N	N	GH93	N	1
PKK53525.1	N	N	CBM48	N	1
PKK53549.1	N	N	GH71	N	1
PKK53644.1	N	N	CBM13	N	1
PKK53831.1	N	N	GH47	N	1
PKK53848.1	N	N	CBM50	N	1
PKK53891.1	N	N	CBM50	N	1
PKK54049.1	N	N	GH2	N	1
PKK54184.1	N	N	GT22	N	1
PKK54222.1	N	N	GT13	N	1
PKK54328.1	N	N	GT2	N	1
PKK54486.1	N	N	GT0	N	1
PKK54742.1	N	N	GT2	N	1
PKK54782.1	N	N	CBM48	N	1
PKK54803.1	N	N	GT15	N	1
PKK54958.1	N	N	GH28	N	1
PKK55002.1	N	N	GH18	N	1
PKK55170.1	N	N	GH20	N	1
PKK55175.1	N	N	AA1	N	1
