Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
snap_masked-RZGP01000002.1-processed-gene-16.119-mRNA-1	GT62(44-300)	GT62	GT62	N	3
snap_masked-RZGP01000002.1-processed-gene-22.154-mRNA-1	CE10(399-628)	N	N	N	1
snap_masked-RZGP01000002.1-processed-gene-24.133-mRNA-1	GH18(84-273)	GH18+CBM18	N	N	2
snap_masked-RZGP01000002.1-processed-gene-24.164-mRNA-1	GH47(89-573)	GH47	GH47	N	3
snap_masked-RZGP01000002.1-processed-gene-27.4-mRNA-1	GT32(94-178)	GT32	GT32	N	3
snap_masked-RZGP01000002.1-processed-gene-29.175-mRNA-1	GH55(31-759)	GH55	GH55	N	3
snap_masked-RZGP01000002.1-processed-gene-34.182-mRNA-1	GT90(628-910)	GT90	GT90	N	3
snap_masked-RZGP01000002.1-processed-gene-37.172-mRNA-1	GH27(143-377)	GH27	CBM13+GH27	N	3
snap_masked-RZGP01000002.1-processed-gene-44.231-mRNA-1	GH5_12(15-549)	GH5	GH5_12	N	3
snap_masked-RZGP01000002.1-processed-gene-44.243-mRNA-1	GH47(191-1136)	GH47	GH47	N	3
snap_masked-RZGP01000002.1-processed-gene-5.26-mRNA-1	GH64(71-445)	GH64	GH64	N	3
snap_masked-RZGP01000002.1-processed-gene-51.21-mRNA-1	GT1(6-422)	GT1	GT1	N	3
snap_masked-RZGP01000002.1-processed-gene-52.24-mRNA-1	GH18(5-357)	GH18	GH18	N	3
snap_masked-RZGP01000002.1-processed-gene-53.124-mRNA-1	CE10(90-247)	N	N	N	1
snap_masked-RZGP01000002.1-processed-gene-53.131-mRNA-1	GH92(262-771)	GH92	GH92	N	3
snap_masked-RZGP01000002.1-processed-gene-53.134-mRNA-1	AA7(128-583)	N	N	N	1
snap_masked-RZGP01000002.1-processed-gene-53.135-mRNA-1	GT54(101-295)	N	N	N	1
snap_masked-RZGP01000002.1-processed-gene-53.145-mRNA-1	GH88(80-394)	GH88	N	N	2
snap_masked-RZGP01000002.1-processed-gene-54.7-mRNA-1	AA7(23-229)	N	AA7	N	2
snap_masked-RZGP01000002.1-processed-gene-60.164-mRNA-1	CE9(18-398)	CE9	CE9	N	3
snap_masked-RZGP01000002.1-processed-gene-70.156-mRNA-1	GH3(37-246)	GH3	GH3	N	3
snap_masked-RZGP01000002.1-processed-gene-73.8-mRNA-1	GH1(173-630)	N	GH1	N	2
snap_masked-RZGP01000002.1-processed-gene-74.13-mRNA-1	GH55(4-592)	GH55	GH55	N	3
snap_masked-RZGP01000003.1-processed-gene-14.100-mRNA-1	AA13(19-246)	AA13	N	N	2
snap_masked-RZGP01000003.1-processed-gene-15.22-mRNA-1	GH18(26-219)	GH18	GH18	N	3
snap_masked-RZGP01000003.1-processed-gene-15.43-mRNA-1	GH31(363-810)	GH31	GH31	N	3
snap_masked-RZGP01000003.1-processed-gene-22.146-mRNA-1	AA11(80-187)	AA11	N	N	2
snap_masked-RZGP01000003.1-processed-gene-3.127-mRNA-1	GH18(33-322)	GH18	CBM1+GH18	N	3
snap_masked-RZGP01000003.1-processed-gene-4.22-mRNA-1	GH31(223-706)	GH31	GH31	N	3
snap_masked-RZGP01000003.1-processed-gene-40.80-mRNA-1	GH72(20-331)+CBM43(380-466)	GH72	CBM43+GH72	N	3
snap_masked-RZGP01000003.1-processed-gene-40.83-mRNA-1	AA3_2(12-575)	AA3	AA3_2	N	3
snap_masked-RZGP01000003.1-processed-gene-41.31-mRNA-1	AA7(123-305)	AA7	N	N	2
snap_masked-RZGP01000003.1-processed-gene-44.144-mRNA-1	GH47(106-545)	GH47	GH47	N	3
snap_masked-RZGP01000003.1-processed-gene-46.128-mRNA-1	GH16(84-309)	N	N	N	1
snap_masked-RZGP01000003.1-processed-gene-47.56-mRNA-1	CE4(555-668)	N	CE4	N	2
snap_masked-RZGP01000003.1-processed-gene-6.108-mRNA-1	AA3_2(37-613)	AA3	AA3_2	N	3
snap_masked-RZGP01000004.1-processed-gene-12.9-mRNA-1	GH30_3(63-486)	GH30	GH30_3	N	3
snap_masked-RZGP01000004.1-processed-gene-17.22-mRNA-1	GH28(72-408)	GH28	GH28	N	3
snap_masked-RZGP01000004.1-processed-gene-8.83-mRNA-1	GH11(53-220)	GH11	N	N	2
snap_masked-RZGP01000005.1-processed-gene-0.7-mRNA-1	GH105(39-330)	GH0	N	N	2
snap_masked-RZGP01000005.1-processed-gene-1.0-mRNA-1	CE5(78-247)	N	N	N	1
snap_masked-RZGP01000005.1-processed-gene-13.151-mRNA-1	GT2(9-178)	GT2	GT2	N	3
snap_masked-RZGP01000005.1-processed-gene-14.162-mRNA-1	GH2(40-820)	GH2	GH2	N	3
snap_masked-RZGP01000005.1-processed-gene-14.164-mRNA-1	AA7(37-487)	AA7	N	N	2
snap_masked-RZGP01000005.1-processed-gene-16.11-mRNA-1	GT4(238-394)	GT4	GT4	N	3
snap_masked-RZGP01000005.1-processed-gene-17.100-mRNA-1	GH128(45-282)	GH128	N	N	2
snap_masked-RZGP01000005.1-processed-gene-2.12-mRNA-1	GH95(26-768)	GH95	GH95	N	3
snap_masked-RZGP01000005.1-processed-gene-23.144-mRNA-1	AA7(32-451)	N	N	N	1
snap_masked-RZGP01000005.1-processed-gene-25.14-mRNA-1	GT22(32-500)	GT22	GT22	N	3
snap_masked-RZGP01000005.1-processed-gene-36.37-mRNA-1	CE10(114-254)	N	N	N	1
snap_masked-RZGP01000005.1-processed-gene-4.34-mRNA-1	GT15(80-278)	N	N	N	1
snap_masked-RZGP01000005.1-processed-gene-40.207-mRNA-1	GH13_8(137-259)	GH13+CBM48	CBM48+GH13_8	N	3
snap_masked-RZGP01000005.1-processed-gene-43.8-mRNA-1	GT90(586-860)	GT90	GT90	N	3
snap_masked-RZGP01000005.1-processed-gene-5.124-mRNA-1	AA3(121-681)	AA3	AA3_2	N	3
snap_masked-RZGP01000005.1-processed-gene-7.34-mRNA-1	GH24(30-172)	GH24	N	N	2
snap_masked-RZGP01000006.1-processed-gene-1.75-mRNA-1	GH3(96-344)	GH3	GH3	N	3
snap_masked-RZGP01000006.1-processed-gene-1.79-mRNA-1	GH95(90-369)	N	N	N	1
snap_masked-RZGP01000006.1-processed-gene-10.28-mRNA-1	GH3(97-320)	N	N	N	1
snap_masked-RZGP01000006.1-processed-gene-12.36-mRNA-1	GH47(107-570)	GH47	GH47	N	3
snap_masked-RZGP01000006.1-processed-gene-2.24-mRNA-1	AA7(127-542)	AA7	N	N	2
snap_masked-RZGP01000006.1-processed-gene-26.245-mRNA-1	GH132(193-485)	GH132	N	N	2
snap_masked-RZGP01000006.1-processed-gene-29.201-mRNA-1	CE10(182-452)	N	N	N	1
snap_masked-RZGP01000006.1-processed-gene-3.23-mRNA-1	AA3_2(8-603)	AA3+AA8	AA3	N	3
snap_masked-RZGP01000006.1-processed-gene-37.132-mRNA-1	CE10(75-323)	N	N	N	1
snap_masked-RZGP01000006.1-processed-gene-4.116-mRNA-1	GH128(45-255)	GH128	N	N	2
snap_masked-RZGP01000006.1-processed-gene-40.1-mRNA-1	GH92(352-831)	GH92	GH92	N	3
snap_masked-RZGP01000006.1-processed-gene-41.25-mRNA-1	CE10(86-346)	N	N	N	1
snap_masked-RZGP01000006.1-processed-gene-41.42-mRNA-1	AA7(53-491)	N	N	N	1
snap_masked-RZGP01000006.1-processed-gene-41.51-mRNA-1	GH3(175-389)	GH3	GH3	N	3
snap_masked-RZGP01000006.1-processed-gene-41.58-mRNA-1	GH75(10-251)	GH75	N	N	2
snap_masked-RZGP01000006.1-processed-gene-43.19-mRNA-1	CE10(50-187)	N	N	N	1
snap_masked-RZGP01000007.1-processed-gene-12.179-mRNA-1	AA11(20-214)	AA11	N	N	2
snap_masked-RZGP01000007.1-processed-gene-20.11-mRNA-1	CE10(67-316)	N	N	N	1
snap_masked-RZGP01000007.1-processed-gene-35.125-mRNA-1	AA7(130-572)	AA7	N	N	2
snap_masked-RZGP01000007.1-processed-gene-36.155-mRNA-1	GH2(60-489)	GH2	GH2	N	3
snap_masked-RZGP01000007.1-processed-gene-40.8-mRNA-1	CE10(54-362)	N	N	N	1
snap_masked-RZGP01000007.1-processed-gene-46.115-mRNA-1	GT39(62-308)	GT39	GT39	N	3
snap_masked-RZGP01000007.1-processed-gene-47.104-mRNA-1	GH13_40(33-389)	GH13	GH13_40	N	3
snap_masked-RZGP01000007.1-processed-gene-49.133-mRNA-1	GH49(26-552)	GH49	GH49	N	3
snap_masked-RZGP01000007.1-processed-gene-5.9-mRNA-1	CE10(107-345)	N	N	N	1
snap_masked-RZGP01000007.1-processed-gene-6.145-mRNA-1	CE10(174-586)	N	N	N	1
snap_masked-RZGP01000007.1-processed-gene-9.148-mRNA-1	GH72(18-297)	GH72	GH72	N	3
snap_masked-RZGP01000008.1-processed-gene-0.11-mRNA-1	CE10(62-294)	N	N	N	1
snap_masked-RZGP01000008.1-processed-gene-1.15-mRNA-1	GT69(116-367)	N	GT69	N	2
snap_masked-RZGP01000008.1-processed-gene-10.108-mRNA-1	GH16(84-311)	N	N	N	1
snap_masked-RZGP01000008.1-processed-gene-15.34-mRNA-1	GH1(2-460)	GH1	GH1	N	3
snap_masked-RZGP01000008.1-processed-gene-2.128-mRNA-1	CBM21(323-429)	CBM21	CBM21	N	3
snap_masked-RZGP01000008.1-processed-gene-22.36-mRNA-1	GT34(158-422)	GT34	GT34	N	3
snap_masked-RZGP01000008.1-processed-gene-23.191-mRNA-1	GH16(64-222)	GH16	N	N	2
snap_masked-RZGP01000008.1-processed-gene-23.196-mRNA-1	GT62(71-336)	GT62	GT62	N	3
snap_masked-RZGP01000008.1-processed-gene-31.204-mRNA-1	CE4(57-189)	CE4	N	N	2
snap_masked-RZGP01000008.1-processed-gene-32.181-mRNA-1	AA7(30-344)	N	N	N	1
snap_masked-RZGP01000008.1-processed-gene-34.25-mRNA-1	GH5_24(156-465)	GH5	GH5_24	N	3
snap_masked-RZGP01000008.1-processed-gene-36.146-mRNA-1	GT69(59-312)	GT69	GT69	N	3
snap_masked-RZGP01000008.1-processed-gene-36.147-mRNA-1	GT39(59-303)	GT39	GT39	N	3
snap_masked-RZGP01000008.1-processed-gene-37.121-mRNA-1	GH105(36-376)	GH105	GH105	N	3
snap_masked-RZGP01000008.1-processed-gene-4.148-mRNA-1	AA7(58-285)	AA7	AA7	N	3
snap_masked-RZGP01000008.1-processed-gene-47.37-mRNA-1	AA7(52-242)	N	N	N	1
snap_masked-RZGP01000008.1-processed-gene-48.21-mRNA-1	GH16(146-433)	GH16	GH16	N	3
snap_masked-RZGP01000008.1-processed-gene-48.32-mRNA-1	GH76(26-368)	GH76	GH76	N	3
snap_masked-RZGP01000008.1-processed-gene-52.39-mRNA-1	GH18(79-416)	GH18	N	N	2
snap_masked-RZGP01000008.1-processed-gene-61.41-mRNA-1	CE4(139-266)	CE4+CBM18	CBM18+CE4	N	3
snap_masked-RZGP01000008.1-processed-gene-62.152-mRNA-1	GH3(70-291)	GH3	GH3	N	3
snap_masked-RZGP01000008.1-processed-gene-64.84-mRNA-1	AA3_2(13-614)	AA3	AA3_2	N	3
snap_masked-RZGP01000008.1-processed-gene-9.172-mRNA-1	CE1(24-281)	N	N	N	1
snap_masked-RZGP01000009.1-processed-gene-3.262-mRNA-1	GH18(39-401)	GH18	GH18	N	3
snap_masked-RZGP01000011.1-processed-gene-3.104-mRNA-1	GT20(160-617)	GT20	GT20	N	3
snap_masked-RZGP01000011.1-processed-gene-5.105-mRNA-1	CE10(117-343)	N	N	N	1
snap_masked-RZGP01000011.1-processed-gene-6.37-mRNA-1	GH65(407-770)	GH65	GH65	N	3
maker-RZGP01000007.1-snap-gene-16.205-mRNA-1	N	GH0	GH0	N	2
snap_masked-RZGP01000003.1-processed-gene-4.23-mRNA-1	N	GH2	GH2	N	2
snap_masked-RZGP01000006.1-processed-gene-43.31-mRNA-1	N	GH15	N	N	1
augustus_masked-RZGP01000007.1-processed-gene-22.126-mRNA-1	N	GH17	GH17	N	2
augustus_masked-RZGP01000006.1-processed-gene-41.15-mRNA-1	N	GH17	GH17	N	2
augustus_masked-RZGP01000006.1-processed-gene-22.176-mRNA-1	N	GH17	N	N	1
augustus_masked-RZGP01000002.1-processed-gene-7.14-mRNA-1	N	GH18+CBM18	CBM18+CBM50+GH18	N	2
augustus_masked-RZGP01000003.1-processed-gene-43.65-mRNA-1	N	GH18	GH18	N	2
augustus_masked-RZGP01000002.1-processed-gene-37.34-mRNA-1	N	GH24	N	N	1
maker-RZGP01000006.1-snap-gene-31.153-mRNA-1	N	GH27	GH27	N	2
maker-RZGP01000003.1-snap-gene-12.45-mRNA-1	N	GH28+GH55	N	N	1
snap_masked-RZGP01000002.1-processed-gene-74.12-mRNA-1	N	GH28+GH55	N	N	1
maker-RZGP01000008.1-snap-gene-43.167-mRNA-1	N	GH35	GH35	N	2
maker-RZGP01000002.1-snap-gene-30.167-mRNA-1	N	GH36	GH36	N	2
maker-RZGP01000002.1-snap-gene-1.53-mRNA-1	N	GH92	GH92	N	2
snap_masked-RZGP01000008.1-processed-gene-29.18-mRNA-1	N	AA1	AA1	N	2
maker-RZGP01000005.1-snap-gene-15.10-mRNA-1	N	AA1	AA1	N	2
maker-RZGP01000002.1-augustus-gene-10.173-mRNA-1	N	AA1	AA1	N	2
maker-RZGP01000011.1-snap-gene-6.19-mRNA-1	N	AA1	AA1	N	2
maker-RZGP01000006.1-augustus-gene-45.1-mRNA-1	N	AA1	AA1	N	2
maker-RZGP01000008.1-snap-gene-63.2-mRNA-1	N	AA2	AA2	N	2
snap_masked-RZGP01000006.1-processed-gene-44.95-mRNA-1	N	AA3	N	N	1
maker-RZGP01000008.1-augustus-gene-32.162-mRNA-1	N	AA8	N	N	1
maker-RZGP01000006.1-snap-gene-11.100-mRNA-1	N	AA8	N	N	1
augustus_masked-RZGP01000007.1-processed-gene-16.222-mRNA-1	N	AA8	N	N	1
maker-RZGP01000005.1-snap-gene-31.32-mRNA-1	N	AA8	N	N	1
augustus_masked-RZGP01000008.1-processed-gene-48.40-mRNA-1	N	GT0	GT0	N	2
maker-RZGP01000002.1-snap-gene-33.61-mRNA-1	N	GT1	N	N	1
snap_masked-RZGP01000005.1-processed-gene-25.9-mRNA-1	N	GT1	N	N	1
maker-RZGP01000002.1-snap-gene-12.195-mRNA-1	N	GT2	GT2	N	2
maker-RZGP01000002.1-snap-gene-17.32-mRNA-1	N	GT2	GT2	N	2
maker-RZGP01000007.1-snap-gene-19.201-mRNA-1	N	GT2	GT2	N	2
maker-RZGP01000007.1-snap-gene-19.194-mRNA-1	N	GT2	GT2	N	2
snap_masked-RZGP01000007.1-processed-gene-16.5-mRNA-1	N	GT2	GT2	N	2
snap_masked-RZGP01000001.1-processed-gene-8.11-mRNA-1	N	GT25	GT25	N	2
snap_masked-RZGP01000002.1-processed-gene-3.20-mRNA-1	N	GT31	GT31	N	2
snap_masked-RZGP01000011.1-processed-gene-4.108-mRNA-1	N	GT31	GT31	N	2
maker-RZGP01000002.1-augustus-gene-51.178-mRNA-1	N	GT31	GT31	N	2
maker-RZGP01000005.1-snap-gene-33.77-mRNA-1	N	GT31	GT31	N	2
maker-RZGP01000003.1-snap-gene-33.30-mRNA-1	N	GT41	GT41	N	2
augustus_masked-RZGP01000006.1-processed-gene-43.41-mRNA-1	N	CBM50	N	N	1
maker-RZGP01000002.1-snap-gene-63.40-mRNA-1	N	CBM50	N	N	1
snap_masked-RZGP01000006.1-processed-gene-3.28-mRNA-1	N	N	GH18	N	1
maker-RZGP01000006.1-snap-gene-6.138-mRNA-1	N	N	GT31	N	1
snap_masked-RZGP01000006.1-processed-gene-40.0-mRNA-1	N	N	GT2	N	1
maker-RZGP01000006.1-augustus-gene-43.55-mRNA-1	N	N	GH36	N	1
snap_masked-RZGP01000001.1-processed-gene-7.74-mRNA-1	N	N	GH18	N	1
maker-RZGP01000005.1-snap-gene-4.4-mRNA-1	N	N	GT15	N	1
augustus_masked-RZGP01000005.1-processed-gene-29.5-mRNA-1	N	N	GH1+GH95	N	1
maker-RZGP01000005.1-snap-gene-33.89-mRNA-1	N	N	GT2	N	1
snap_masked-RZGP01000005.1-processed-gene-39.6-mRNA-1	N	N	GT0	N	1
maker-RZGP01000005.1-snap-gene-43.23-mRNA-1	N	N	GH18	N	1
maker-RZGP01000009.1-snap-gene-3.304-mRNA-1	N	N	GH18	N	1
maker-RZGP01000008.1-augustus-gene-4.174-mRNA-1	N	N	GT2	N	1
maker-RZGP01000008.1-snap-gene-31.174-mRNA-1	N	N	CE4	N	1
maker-RZGP01000008.1-snap-gene-44.16-mRNA-1	N	N	GT31	N	1
snap_masked-RZGP01000008.1-processed-gene-47.9-mRNA-1	N	N	GT30	N	1
maker-RZGP01000008.1-snap-gene-55.6-mRNA-1	N	N	GH18	N	1
maker-RZGP01000008.1-augustus-gene-62.100-mRNA-1	N	N	GH20	N	1
snap_masked-RZGP01000007.1-processed-gene-13.119-mRNA-1	N	N	GT0+GT7	N	1
augustus_masked-RZGP01000007.1-processed-gene-14.148-mRNA-1	N	N	GH27	N	1
maker-RZGP01000007.1-snap-gene-19.186-mRNA-1	N	N	GT2	N	1
maker-RZGP01000007.1-snap-gene-31.171-mRNA-1	N	N	GT0	N	1
snap_masked-RZGP01000007.1-processed-gene-34.200-mRNA-1	N	N	GT0	N	1
maker-RZGP01000007.1-snap-gene-36.19-mRNA-1	N	N	AA1	N	1
maker-RZGP01000002.1-snap-gene-11.115-mRNA-1	N	N	GH132	N	1
maker-RZGP01000002.1-augustus-gene-26.146-mRNA-1	N	N	GT2	N	1
snap_masked-RZGP01000002.1-processed-gene-36.170-mRNA-1	N	N	GH18	N	1
maker-RZGP01000002.1-snap-gene-44.39-mRNA-1	N	N	CBM20+GH15	N	1
snap_masked-RZGP01000002.1-processed-gene-59.34-mRNA-1	N	N	GH71	N	1
maker-RZGP01000002.1-snap-gene-62.160-mRNA-1	N	N	GH43_21	N	1
maker-RZGP01000002.1-augustus-gene-64.7-mRNA-1	N	N	GH18	N	1
snap_masked-RZGP01000002.1-processed-gene-69.24-mRNA-1	N	N	GT0+GT7	N	1
maker-RZGP01000002.1-augustus-gene-71.188-mRNA-1	N	N	GH93	N	1
maker-RZGP01000003.1-snap-gene-11.156-mRNA-1	N	N	GT22	N	1
maker-RZGP01000003.1-snap-gene-18.44-mRNA-1	N	N	GH71	N	1
snap_masked-RZGP01000003.1-processed-gene-20.25-mRNA-1	N	N	GH27	N	1
maker-RZGP01000011.1-snap-gene-0.62-mRNA-1	N	N	GH133+GH13_25	N	1
