Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
OPB41457.1	N	AA8	N	N	1
OPB45235.1	N	GT0	GT0	N	2
OPB38343.1	N	GT0	GT0	N	2
OPB43969.1	N	GT1	N	N	1
OPB43967.1	N	GT2	GT2	N	2
OPB44140.1	N	GT2	GT2	N	2
OPB37988.1	N	GT2	GT2	N	2
OPB37989.1	N	GT2	GT2	N	2
OPB39879.1	N	GT2	GT2	N	2
OPB40053.1	N	GT2	N	N	1
OPB45314.1	N	GT8	N	N	1
OPB45805.1	N	GT31	GT31	N	2
OPB43388.1	N	GT31	N	N	1
OPB42863.1	N	GT31	GT31	N	2
OPB36443.1	N	GT31	GT31	N	2
OPB41516.1	N	GT31	GT31	N	2
OPB41021.1	N	GT32	GT32	N	2
OPB44011.1	N	GT32	N	N	1
OPB45077.1	N	GT41	GT41	N	2
OPB37295.1	N	GT87	N	N	1
OPB45737.1	N	GT87	N	N	1
OPB42733.1	N	CBM1	N	N	1
OPB40224.1	N	CBM1	N	N	1
OPB36868.1	N	CBM50	N	N	1
OPB45519.1	N	CBM50	N	N	1
OPB45691.1	N	CBM50	N	N	1
OPB35929.1	N	N	GT0+GT7	N	1
OPB36039.1	N	N	GT30	N	1
OPB36094.1	N	N	GH43_29	N	1
OPB36281.1	N	N	GH27	N	1
OPB36477.1	N	N	GH43_21	N	1
OPB36517.1	N	N	GH18	N	1
OPB36567.1	N	N	GH71	N	1
OPB37167.1	N	N	GH43_11	N	1
OPB37384.1	N	N	CE4	N	1
OPB37385.1	N	N	GH71	N	1
OPB37495.1	N	N	GT22	N	1
OPB37975.1	N	N	GT2	N	1
OPB38233.1	N	N	GH93	N	1
OPB38275.1	N	N	GT0	N	1
OPB38369.1	N	N	GT2	N	1
OPB38520.1	N	N	AA1	N	1
OPB38889.1	N	N	CE1	N	1
OPB39168.1	N	N	GT2	N	1
OPB39264.1	N	N	CE4	N	1
OPB39831.1	N	N	GT0+GT7	N	1
OPB40002.1	N	N	CBM48	N	1
OPB40242.1	N	N	GT31	N	1
OPB40290.1	N	N	GH78	N	1
OPB40541.1	N	N	GT15	N	1
OPB40573.1	N	N	GH18	N	1
OPB41036.1	N	N	GH28	N	1
OPB41225.1	N	N	GT0	N	1
OPB41327.1	N	N	GT2	N	1
OPB41345.1	N	N	GH18	N	1
OPB41517.1	N	N	GT2	N	1
OPB41662.1	N	N	GT31	N	1
OPB42713.1	N	N	GH18	N	1
OPB43116.1	N	N	GT31	N	1
OPB43262.1	N	N	GH1+GH95	N	1
OPB43944.1	N	N	GH132	N	1
OPB44308.1	N	N	GT4	N	1
OPB44435.1	N	N	GT2	N	1
OPB44483.1	N	N	GH3	N	1
OPB44661.1	N	N	GH18	N	1
OPB44779.1	N	N	GH27	N	1
OPB44806.1	N	N	GH27	N	1
OPB45482.1	N	N	GH93	N	1
OPB45610.1	N	N	GH20	N	1
OPB45638.1	N	N	CBM1	N	1
OPB45858.1	N	N	GT1	N	1
OPB46518.1	N	N	GT2	N	1
OPB46674.1	N	N	GT57	N	1
OPB47088.1	N	N	GH133+GH13_25	N	1
