Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
KAF3076331.1	GT22(63-493)	GT22	GT22	N	3
KAF3076343.1	GH92(344-850)	GH92	GH92	N	3
KAF3076423.1	GT2_Glyco_trans_2_3(265-530)	N	N	N	1
KAF3076449.1	GT58(350-713)	GT58	GT58	N	3
KAF3076544.1	CE10(101-251)	N	N	N	1
KAF3076570.1	AA4(86-309)	N	N	N	1
KAF3076679.1	GH13_25(1090-1529)	GH133	GH13_25	N	3
KAF3076685.1	GT69(63-319)	GT69	GT69	N	3
KAF3076689.1	GH47(164-657)	GH47	GH47	N	3
KAF3076694.1	GT39(62-306)	GT39	GT39	N	3
KAF3076713.1	CE10(49-280)	N	N	N	1
KAF3076796.1	GH31(366-814)	GH31	GH31	N	3
KAF3076860.1	GH114(89-283)	GH114	N	N	2
KAF3076907.1	AA14(24-286)	N	N	N	1
KAF3076920.1	GH5_5(102-399)	GH5	CBM1	N	3
KAF3076932.1	GH16(109-371)	GH16	GH16	N	3
KAF3076946.1	GH47(104-558)	GH47	GH47	N	3
KAF3076998.1	AA2(85-336)	N	N	N	1
KAF3077078.1	CE10(74-347)	N	N	N	1
KAF3077079.1	GH81(67-713)	GH81	GH81	N	3
KAF3077115.1	GH16(36-306)	N	N	N	1
KAF3077224.1	CE16(29-330)	CE16	CE16	N	3
KAF3077235.1	AA4(91-320)	N	N	N	1
KAF3077248.1	GH18(344-562)	GH18	GH18	N	3
KAF3077304.1	GH18(42-395)	GH18	GH18	N	3
KAF3077329.1	GH76(29-403)	GH76	GH76	N	3
KAF3077367.1	GT22(7-398)	GT22	GT22	N	3
KAF3077370.1	GH13_40(33-384)	GH13	GH13_40	N	3
KAF3077471.1	GH63(588-799)	GH63	GH63	N	3
KAF3077497.1	CE5(78-244)	CE5	CE5	N	3
KAF3077500.1	GH55(67-809)	GH55	GH55	N	3
KAF3077613.1	GT4(351-491)	GT4	GT4	N	3
KAF3077618.1	GH3(104-315)	N	GH3	N	2
KAF3077650.1	GH154(21-370)	N	GH154	N	2
KAF3060256.1	N	GH0	GH0	N	2
KAF3072384.1	N	GH17	GH17	N	2
KAF3072756.1	N	GH17	GH17	N	2
KAF3077459.1	N	GH17	GH17	N	2
KAF3073092.1	N	GH18	N	N	1
KAF3075916.1	N	GH27	GH27	N	2
KAF3073872.1	N	GH36	GH36	N	2
KAF3057534.1	N	GH39	GH39	N	2
KAF3076090.1	N	GH39	GH39	N	2
KAF3074493.1	N	AA1	AA1	N	2
KAF3073903.1	N	AA2	N	N	1
KAF3074328.1	N	AA5	N	N	1
KAF3072121.1	N	AA8	N	N	1
KAF3076801.1	N	AA8	N	N	1
KAF3060235.1	N	AA8	N	N	1
KAF3074457.1	N	AA8	N	N	1
KAF3072938.1	N	AA8	N	N	1
KAF3076398.1	N	AA11	N	N	1
KAF3072451.1	N	GT0	GT0	N	2
KAF3067898.1	N	GT31	GT31	N	2
KAF3076264.1	N	GT31	GT31	N	2
KAF3074725.1	N	GT31	GT31	N	2
KAF3068244.1	N	GT31	GT31	N	2
KAF3059093.1	N	GT31	GT31	N	2
KAF3072833.1	N	GT31	GT31	N	2
KAF3063111.1	N	GT32	GT32	N	2
KAF3073832.1	N	GT32	GT32	N	2
KAF3066915.1	N	GT41	GT41	N	2
KAF3077669.1	N	GT87	N	N	1
KAF3067617.1	N	CBM50	N	N	1
KAF3055484.1	N	N	CBM1	N	1
KAF3055531.1	N	N	GH20	N	1
KAF3056067.1	N	N	GT30	N	1
KAF3056133.1	N	N	GH28	N	1
KAF3056677.1	N	N	CBM1	N	1
KAF3056803.1	N	N	GH18	N	1
KAF3057544.1	N	N	GH43_29	N	1
KAF3057666.1	N	N	CE4	N	1
KAF3057749.1	N	N	AA1	N	1
KAF3057860.1	N	N	CBM48	N	1
KAF3058800.1	N	N	GH1	N	1
KAF3060179.1	N	N	GT29	N	1
KAF3060296.1	N	N	GH27	N	1
KAF3060312.1	N	N	GT7	N	1
KAF3060374.1	N	N	GT2	N	1
KAF3062497.1	N	N	CBM1	N	1
KAF3062577.1	N	N	GT31	N	1
KAF3062651.1	N	N	GH78	N	1
KAF3062720.1	N	N	AA1	N	1
KAF3062761.1	N	N	AA1	N	1
KAF3062897.1	N	N	GH2	N	1
KAF3063086.1	N	N	GH28	N	1
KAF3063105.1	N	N	CBM50	N	1
KAF3063146.1	N	N	CBM48	N	1
KAF3063403.1	N	N	GH3	N	1
KAF3065395.1	N	N	GH27	N	1
KAF3065508.1	N	N	GT2	N	1
KAF3065510.1	N	N	GT1	N	1
KAF3065584.1	N	N	CBM48	N	1
KAF3065597.1	N	N	CE1	N	1
KAF3066213.1	N	N	CBM50	N	1
KAF3066866.1	N	N	GH27	N	1
KAF3066886.1	N	N	GH27	N	1
KAF3066895.1	N	N	GT13	N	1
KAF3066900.1	N	N	GH47	N	1
KAF3067642.1	N	N	CBM48	N	1
KAF3067652.1	N	N	GT1	N	1
KAF3067683.1	N	N	CE1	N	1
KAF3067944.1	N	N	CBM48	N	1
KAF3067966.1	N	N	CBM48	N	1
KAF3067974.1	N	N	CBM20	N	1
KAF3068037.1	N	N	GH78	N	1
KAF3068061.1	N	N	GH37	N	1
KAF3068079.1	N	N	GH18	N	1
KAF3068193.1	N	N	GH43_21	N	1
KAF3068233.1	N	N	GH71	N	1
KAF3068249.1	N	N	GT2	N	1
KAF3068828.1	N	N	GH19	N	1
KAF3068879.1	N	N	AA1	N	1
KAF3069233.1	N	N	GH18	N	1
KAF3069913.1	N	N	CBM48	N	1
KAF3069939.1	N	N	GH28	N	1
KAF3069950.1	N	N	GH72	N	1
KAF3069989.1	N	N	GH18	N	1
KAF3070058.1	N	N	CBM50	N	1
KAF3070092.1	N	N	GT15	N	1
KAF3070140.1	N	N	GT2	N	1
KAF3070240.1	N	N	CBM48	N	1
KAF3070250.1	N	N	CE8	N	1
KAF3071520.1	N	N	GT0	N	1
KAF3071555.1	N	N	GT7	N	1
KAF3071753.1	N	N	CBM50	N	1
KAF3072096.1	N	N	CBM50	N	1
KAF3072267.1	N	N	CBM50	N	1
KAF3072368.1	N	N	GH93	N	1
KAF3072579.1	N	N	GT0	N	1
KAF3072758.1	N	N	GT2	N	1
KAF3072978.1	N	N	GT31	N	1
KAF3073151.1	N	N	GT2	N	1
KAF3073152.1	N	N	GH6	N	1
KAF3073207.1	N	N	CBM1	N	1
KAF3073210.1	N	N	GH18	N	1
KAF3073726.1	N	N	CBM13	N	1
KAF3073730.1	N	N	GH132	N	1
KAF3073870.1	N	N	GH18	N	1
KAF3074069.1	N	N	CBM18	N	1
KAF3074262.1	N	N	GH0	N	1
KAF3074686.1	N	N	GT13	N	1
KAF3074730.1	N	N	GT31	N	1
KAF3074909.1	N	N	GH131	N	1
KAF3074945.1	N	N	GT95	N	1
KAF3075027.1	N	N	GT31	N	1
KAF3075563.1	N	N	CBM13	N	1
KAF3075986.1	N	N	CBM43	N	1
KAF3076050.1	N	N	GT4	N	1
KAF3076168.1	N	N	GT2	N	1
KAF3076273.1	N	N	GH2	N	1
KAF3076470.1	N	N	GH6	N	1
KAF3076546.1	N	N	GT95	N	1
KAF3076902.1	N	N	GT22	N	1
KAF3076968.1	N	N	CE4	N	1
KAF3076976.1	N	N	GH71	N	1
KAF3077114.1	N	N	CBM66	N	1
KAF3077166.1	N	N	GT22	N	1
KAF3077454.1	N	N	CE8	N	1
