Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
maker-SPDT01000007.1-augustus-gene-48.46-mRNA-1	CE10(415-645)	N	N	N	1
maker-SPDT01000007.1-augustus-gene-49.210-mRNA-1	GH76(76-486)	GH76	GH76	N	3
maker-SPDT01000007.1-augustus-gene-54.67-mRNA-1	GT62(99-362)	GT62	GT62	N	3
maker-SPDT01000007.1-augustus-gene-55.38-mRNA-1	GH72(32-332)	GH72	GH72	N	3
maker-SPDT01000007.1-augustus-gene-57.72-mRNA-1	AA3_3(8-613)	AA3	AA3_3	N	3
maker-SPDT01000007.1-augustus-gene-60.33-mRNA-1	GH55(140-585)+GH55(589-850)	GH28+GH55	GH55	N	3
maker-SPDT01000007.1-augustus-gene-65.90-mRNA-1	GH125(92-530)	GH125	GH125	N	3
maker-SPDT01000007.1-augustus-gene-66.76-mRNA-1	GH18(587-930)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
maker-SPDT01000007.1-augustus-gene-8.41-mRNA-1	AA7(29-459)	AA7	N	N	2
maker-SPDT01000007.1-snap-gene-11.78-mRNA-1	GH81(28-436)	GH81	GH81	N	3
maker-SPDT01000007.1-snap-gene-12.264-mRNA-1	CE10(136-352)	N	N	N	1
maker-SPDT01000007.1-snap-gene-22.242-mRNA-1	CE10(61-325)	N	N	N	1
maker-SPDT01000007.1-snap-gene-25.88-mRNA-1	GT20(12-285)	GT20	GT20	N	3
maker-SPDT01000007.1-snap-gene-36.4-mRNA-1	GH105(37-321)	GH0	N	N	2
maker-SPDT01000007.1-snap-gene-4.52-mRNA-1	AA7(137-564)	N	N	N	1
maker-SPDT01000007.1-snap-gene-41.216-mRNA-1	GH18(19-387)	GH18	GH18	N	3
maker-SPDT01000007.1-snap-gene-47.80-mRNA-1	GH47(41-565)	GH47	GH47	N	3
maker-SPDT01000008.1-augustus-gene-11.194-mRNA-1	GH16(36-285)	GH16	N	N	2
maker-SPDT01000008.1-snap-gene-1.6-mRNA-1	GH3(80-286)	GH3	GH3	N	3
maker-SPDT01000008.1-snap-gene-3.47-mRNA-1	AA7(120-577)	N	N	N	1
maker-SPDT01000008.1-snap-gene-5.180-mRNA-1	GH92(268-786)	GH92	GH92	N	3
maker-SPDT01000009.1-augustus-gene-7.10-mRNA-1	GH18(33-384)	GH18	GH18	N	3
maker-SPDT01000009.1-snap-gene-1.52-mRNA-1	CE10(128-289)	N	N	N	1
maker-SPDT01000009.1-snap-gene-1.58-mRNA-1	CE10(128-289)	N	N	N	1
maker-SPDT01000010.1-augustus-gene-19.64-mRNA-1	GH55(51-778)	GH55	GH55	N	3
maker-SPDT01000010.1-snap-gene-1.0-mRNA-1	GH79(36-512)	GH79	GH79	N	3
maker-SPDT01000010.1-snap-gene-12.230-mRNA-1	GT8(43-243)	GT8	GT8	N	3
maker-SPDT01000010.1-snap-gene-17.0-mRNA-1	GH125(2-304)	GH125	N	N	2
maker-SPDT01000010.1-snap-gene-17.11-mRNA-1	GH5_15(63-368)	GH5	GH5_15	N	3
maker-SPDT01000010.1-snap-gene-2.225-mRNA-1	GH76(29-397)	GH76	GH76	N	3
maker-SPDT01000010.1-snap-gene-22.136-mRNA-1	GH30_3(55-475)	GH30	GH30_3	N	3
maker-SPDT01000010.1-snap-gene-27.4-mRNA-1	GH18(486-830)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
maker-SPDT01000010.1-snap-gene-3.260-mRNA-1	GT3(18-653)	GT3	GT3	N	3
maker-SPDT01000010.1-snap-gene-6.12-mRNA-1	AA2(60-250)	N	N	N	1
maker-SPDT01000010.1-snap-gene-8.12-mRNA-1	GT15(75-352)	GT15	GT15	N	3
maker-SPDT01000011.1-snap-gene-0.17-mRNA-1	GH18(32-350)	GH18	N	N	2
maker-SPDT01000013.1-augustus-gene-10.67-mRNA-1	GT32(107-185)	N	N	N	1
maker-SPDT01000013.1-augustus-gene-10.70-mRNA-1	GH65(407-636)	GH65	GH65	N	3
maker-SPDT01000013.1-augustus-gene-16.0-mRNA-1	GT1(199-517)	GT1	GT1	N	3
maker-SPDT01000013.1-augustus-gene-3.11-mRNA-1	CE5(25-218)	N	N	N	1
maker-SPDT01000013.1-augustus-gene-4.5-mRNA-1	AA7(27-465)	N	N	N	1
maker-SPDT01000021.1-augustus-gene-0.13-mRNA-1	GH105(39-323)	GH0	N	N	2
snap_masked-SPDT01000001.1-processed-gene-1.6-mRNA-1	AA11(1-80)	AA11	N	N	2
snap_masked-SPDT01000001.1-processed-gene-39.222-mRNA-1	GT35(162-886)	GT35	GT35	N	3
snap_masked-SPDT01000001.1-processed-gene-43.137-mRNA-1	AA12(30-441)	AA12	AA12	N	3
snap_masked-SPDT01000002.1-processed-gene-11.46-mRNA-1	GT1(158-466)	N	GT1	N	2
snap_masked-SPDT01000002.1-processed-gene-29.0-mRNA-1	GH20(182-558)	GH20	GH20	N	3
snap_masked-SPDT01000002.1-processed-gene-7.21-mRNA-1	GH55(32-774)	GH28+GH55	GH55	N	3
snap_masked-SPDT01000003.1-processed-gene-11.83-mRNA-1	GH25(26-206)	GH25	N	N	2
snap_masked-SPDT01000003.1-processed-gene-20.68-mRNA-1	GH43_11(4-295)	GH43	GH43_11	N	3
snap_masked-SPDT01000003.1-processed-gene-35.141-mRNA-1	GH16(63-285)	N	GH16	N	2
snap_masked-SPDT01000003.1-processed-gene-5.14-mRNA-1	GH76(33-406)	GH76	GH76	N	3
snap_masked-SPDT01000003.1-processed-gene-9.70-mRNA-1	GH18(33-267)	GH18	GH18	N	3
snap_masked-SPDT01000004.1-processed-gene-22.289-mRNA-1	GH47(42-518)	GH47	GH47	N	3
snap_masked-SPDT01000005.1-processed-gene-48.4-mRNA-1	GT21(51-367)	GT21	GT21	N	3
snap_masked-SPDT01000006.1-processed-gene-12.55-mRNA-1	GH72(17-332)	GH72	GH72	N	3
snap_masked-SPDT01000006.1-processed-gene-26.41-mRNA-1	GH5_24(139-453)	GH5	GH5_24	N	3
snap_masked-SPDT01000006.1-processed-gene-38.51-mRNA-1	GH16(75-315)	GH16	GH16	N	3
snap_masked-SPDT01000006.1-processed-gene-39.68-mRNA-1	AA3(216-573)	N	N	N	1
snap_masked-SPDT01000006.1-processed-gene-44.229-mRNA-1	GH1(2-461)	GH1	GH1	N	3
snap_masked-SPDT01000006.1-processed-gene-47.217-mRNA-1	GH2(4-746)	GH2	GH2	N	3
snap_masked-SPDT01000006.1-processed-gene-49.314-mRNA-1	GH18(151-496)	GH18	CBM18+GH18	N	3
snap_masked-SPDT01000006.1-processed-gene-7.239-mRNA-1	PL20(24-257)	PL20	PL20	N	3
snap_masked-SPDT01000007.1-processed-gene-19.75-mRNA-1	GH1(6-427)	GH1	GH1	N	3
snap_masked-SPDT01000007.1-processed-gene-22.5-mRNA-1	GH18(5-357)	GH18	GH18	N	3
snap_masked-SPDT01000007.1-processed-gene-26.6-mRNA-1	GH47(242-1048)	GH47	GH47	N	3
snap_masked-SPDT01000007.1-processed-gene-56.133-mRNA-1	AA7(132-333)	N	N	N	1
snap_masked-SPDT01000007.1-processed-gene-57.14-mRNA-1	GT8(25-292)	GT8	GT8	N	3
snap_masked-SPDT01000010.1-processed-gene-1.33-mRNA-1	CE10(99-277)	N	N	N	1
snap_masked-SPDT01000010.1-processed-gene-1.44-mRNA-1	AA11(18-214)	AA11	N	N	2
snap_masked-SPDT01000010.1-processed-gene-17.53-mRNA-1	AA3_2(71-496)	AA3	N	N	2
snap_masked-SPDT01000010.1-processed-gene-17.64-mRNA-1	GH72(21-328)	GH72	CBM43+GH72	N	3
snap_masked-SPDT01000010.1-processed-gene-22.114-mRNA-1	GH30_3(67-488)	GH30	GH30_3	N	3
snap_masked-SPDT01000010.1-processed-gene-27.31-mRNA-1	CE1(51-229)	CE1	N	N	2
snap_masked-SPDT01000013.1-processed-gene-14.94-mRNA-1	AA7(32-231)	N	N	N	1
maker-SPDT01000005.1-augustus-gene-19.203-mRNA-1	N	CE4	N	N	1
maker-SPDT01000001.1-augustus-gene-31.22-mRNA-1	N	GH0	GH0	N	2
augustus_masked-SPDT01000001.1-processed-gene-36.56-mRNA-1	N	GH17	GH17	N	2
augustus_masked-SPDT01000005.1-processed-gene-35.180-mRNA-1	N	GH17	GH17	N	2
maker-SPDT01000005.1-augustus-gene-24.215-mRNA-1	N	GH17	N	N	1
maker-SPDT01000003.1-snap-gene-14.41-mRNA-1	N	GH18+CBM18+CBM50	N	N	1
maker-SPDT01000009.1-snap-gene-9.4-mRNA-1	N	GH18+CBM18+CBM50	N	N	1
augustus_masked-SPDT01000002.1-processed-gene-3.0-mRNA-1	N	GH18+CBM18+CBM50	CBM18+GH18	N	2
augustus_masked-SPDT01000002.1-processed-gene-8.27-mRNA-1	N	GH18+CBM18	CBM18+CBM50+GH18	N	2
augustus_masked-SPDT01000004.1-processed-gene-19.197-mRNA-1	N	GH27	GH27	N	2
augustus_masked-SPDT01000007.1-processed-gene-43.50-mRNA-1	N	GH36	GH36	N	2
augustus_masked-SPDT01000006.1-processed-gene-31.228-mRNA-1	N	AA1	AA1	N	2
maker-SPDT01000005.1-snap-gene-48.0-mRNA-1	N	AA1	AA1	N	2
maker-SPDT01000005.1-augustus-gene-49.35-mRNA-1	N	AA2	AA2	N	2
maker-SPDT01000003.1-snap-gene-13.50-mRNA-1	N	AA5	N	N	1
snap_masked-SPDT01000006.1-processed-gene-28.192-mRNA-1	N	AA8	N	N	1
augustus_masked-SPDT01000008.1-processed-gene-10.28-mRNA-1	N	AA8	N	N	1
augustus_masked-SPDT01000005.1-processed-gene-27.16-mRNA-1	N	AA8	N	N	1
maker-SPDT01000004.1-augustus-gene-29.257-mRNA-1	N	GT0	GT0	N	2
maker-SPDT01000001.1-snap-gene-21.231-mRNA-1	N	GT0	N	N	1
maker-SPDT01000003.1-augustus-gene-8.8-mRNA-1	N	GT2	GT2	N	2
maker-SPDT01000007.1-augustus-gene-53.87-mRNA-1	N	GT2	GT2	N	2
maker-SPDT01000005.1-augustus-gene-25.51-mRNA-1	N	GT2	GT2	N	2
maker-SPDT01000001.1-augustus-gene-34.34-mRNA-1	N	GT2	GT2	N	2
augustus_masked-SPDT01000001.1-processed-gene-34.49-mRNA-1	N	GT2	GT2	N	2
maker-SPDT01000001.1-snap-gene-31.1-mRNA-1	N	GT2	GT2	N	2
snap_masked-SPDT01000007.1-processed-gene-65.147-mRNA-1	N	GT31	GT31	N	2
augustus_masked-SPDT01000006.1-processed-gene-31.212-mRNA-1	N	GT31	GT31	N	2
augustus_masked-SPDT01000013.1-processed-gene-10.50-mRNA-1	N	GT31	GT31	N	2
maker-SPDT01000007.1-augustus-gene-23.36-mRNA-1	N	GT31	GT31	N	2
snap_masked-SPDT01000010.1-processed-gene-15.34-mRNA-1	N	GT32	N	N	1
maker-SPDT01000010.1-snap-gene-12.222-mRNA-1	N	GT41	GT41	N	2
maker-SPDT01000002.1-protein2genome-gene-31.67-mRNA-1	N	GT87	N	N	1
augustus_masked-SPDT01000006.1-processed-gene-49.289-mRNA-1	N	CBM50	N	N	1
augustus_masked-SPDT01000008.1-processed-gene-5.198-mRNA-1	N	N	GH18	N	1
maker-SPDT01000008.1-augustus-gene-7.254-mRNA-1	N	N	GT31	N	1
augustus_masked-SPDT01000003.1-processed-gene-5.36-mRNA-1	N	N	GH27	N	1
augustus_masked-SPDT01000003.1-processed-gene-7.190-mRNA-1	N	N	GH132	N	1
maker-SPDT01000003.1-snap-gene-14.42-mRNA-1	N	N	CBM18+CBM50+GH18	N	1
augustus_masked-SPDT01000003.1-processed-gene-40.247-mRNA-1	N	N	GH1+GH95	N	1
maker-SPDT01000005.1-augustus-gene-1.12-mRNA-1	N	N	GH20	N	1
maker-SPDT01000005.1-augustus-gene-13.28-mRNA-1	N	N	GT57	N	1
maker-SPDT01000005.1-augustus-gene-32.87-mRNA-1	N	N	GH18	N	1
augustus_masked-SPDT01000005.1-processed-gene-50.207-mRNA-1	N	N	GT22	N	1
snap_masked-SPDT01000004.1-processed-gene-10.19-mRNA-1	N	N	GH133+GH13_25	N	1
maker-SPDT01000004.1-augustus-gene-24.93-mRNA-1	N	N	GT31	N	1
augustus_masked-SPDT01000010.1-processed-gene-8.63-mRNA-1	N	N	CBM48	N	1
snap_masked-SPDT01000001.1-processed-gene-16.26-mRNA-1	N	N	AA1	N	1
maker-SPDT01000001.1-snap-gene-16.18-mRNA-1	N	N	GH2	N	1
maker-SPDT01000001.1-augustus-gene-18.255-mRNA-1	N	N	GT0	N	1
maker-SPDT01000001.1-augustus-gene-29.5-mRNA-1	N	N	GT0+GT7	N	1
augustus_masked-SPDT01000001.1-processed-gene-34.42-mRNA-1	N	N	GT2	N	1
augustus_masked-SPDT01000006.1-processed-gene-13.228-mRNA-1	N	N	GT31	N	1
maker-SPDT01000006.1-snap-gene-17.125-mRNA-1	N	N	GH18	N	1
augustus_masked-SPDT01000006.1-processed-gene-19.207-mRNA-1	N	N	GT30	N	1
snap_masked-SPDT01000006.1-processed-gene-28.185-mRNA-1	N	N	CE4	N	1
maker-SPDT01000006.1-augustus-gene-30.44-mRNA-1	N	N	GH55	N	1
maker-SPDT01000013.1-augustus-gene-1.33-mRNA-1	N	N	AA1	N	1
maker-SPDT01000013.1-augustus-gene-5.193-mRNA-1	N	N	GT1	N	1
maker-SPDT01000002.1-snap-gene-5.142-mRNA-1	N	N	GT2	N	1
maker-SPDT01000002.1-augustus-gene-33.9-mRNA-1	N	N	CBM50	N	1
snap_masked-SPDT01000002.1-processed-gene-34.37-mRNA-1	N	N	GH71	N	1
maker-SPDT01000009.1-snap-gene-12.84-mRNA-1	N	N	GT2	N	1
augustus_masked-SPDT01000007.1-processed-gene-9.8-mRNA-1	N	N	GT0+GT7	N	1
maker-SPDT01000007.1-snap-gene-14.154-mRNA-1	N	N	GH43_21	N	1
maker-SPDT01000007.1-augustus-gene-15.8-mRNA-1	N	N	GH18	N	1
maker-SPDT01000007.1-snap-gene-16.226-mRNA-1	N	N	GH71	N	1
maker-SPDT01000007.1-snap-gene-23.84-mRNA-1	N	N	GH78+GH79	N	1
maker-SPDT01000007.1-snap-gene-26.55-mRNA-1	N	N	CBM20+GH15	N	1
augustus_masked-SPDT01000007.1-processed-gene-37.10-mRNA-1	N	N	GH18	N	1
maker-SPDT01000007.1-augustus-gene-46.190-mRNA-1	N	N	GT2	N	1
